source,target,source_label,target_label,source_type,target_type,distance,source_base_queriability,pairwise_influence
field:cf_3db72fcc22b158,field:cf_b87e8363f020f7,Patient class,healthcare unit,field,field,48.31512441141518,0.13541666666666666,1.2587536168908319e-14
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_b87e8363f020f7,Tree / Assigned patient location / Facility,healthcare unit,canonical_subgroup,field,38.387776600401736,0.02,7.83532833991652e-13
field:cf_9449e602105d68,field:cf_b87e8363f020f7,Universal ID,healthcare unit,field,field,39.387776600401736,0.7395833333333334,1.7420331739901707e-11
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_b87e8363f020f7,Tree / Assigned patient location / Address,healthcare unit,canonical_subgroup,field,39.43070879336912,0.02,4.104257387309129e-13
field:cf_1d8359b2d21168,field:cf_b87e8363f020f7,State/province,healthcare unit,field,field,40.43070879336912,0.4875,6.0148016988316485e-12
field:cf_10f7d6c8e1d5c5,field:cf_b87e8363f020f7,Admission type,healthcare unit,field,field,44.53559685236006,0.39375,3.8121898096853845e-13
field:cf_2a67f6f1c22886,field:cf_b87e8363f020f7,Hospital service,healthcare unit,field,field,42.694225455766336,0.59375,1.8004040561184248e-12
field:cf_22f759c45e42f4,field:cf_b87e8363f020f7,Admit date/time,healthcare unit,field,field,42.34888187462892,0.9583333333333334,3.5997393672398356e-12
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,field:cf_b87e8363f020f7,Problem/Diagnosis,healthcare unit,canonical_group,field,32.45932905605566,0.02,3.0929028180784405e-11
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_b87e8363f020f7,structure,healthcare unit,canonical_subgroup,field,33.45932905605566,0.02,1.6638098670061886e-11
field:cf_2db2fd852fb674,field:cf_b87e8363f020f7,Problem,healthcare unit,field,field,35.4985181823246,0.9583333333333334,2.516620042073646e-10
field:cf_49398dcbba5447,field:cf_b87e8363f020f7,Secondary Diagnosis,healthcare unit,field,field,35.421617800925766,1.0815217391304348,2.9788093273525624e-10
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,field:cf_b87e8363f020f7,Procedure undertaken,healthcare unit,canonical_group,field,34.18237066987778,0.02,1.0627121502244536e-11
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_b87e8363f020f7,Procedure list,healthcare unit,canonical_subgroup,field,35.18237066987778,0.02,5.716800899775204e-12
field:cf_18704e514938d4,field:cf_b87e8363f020f7,Procedure,healthcare unit,field,field,36.18237066987778,0.6770833333333334,1.1636096009236616e-10
family:openEHR-EHR-COMPOSITION.demographic_data.v1,field:cf_b87e8363f020f7,openEHR-EHR-COMPOSITION.demographic_data.v1,healthcare unit,composition_family,field,29.392445968245525,0.02,2.070919050932302e-10
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,field:cf_b87e8363f020f7,Demographic data,healthcare unit,canonical_group,field,30.392445968245525,0.02,1.1140393841578732e-10
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_b87e8363f020f7,components,healthcare unit,canonical_subgroup,field,31.392445968245525,0.02,5.992912899691261e-11
field:cf_7f3b6795a0e812,field:cf_b87e8363f020f7,birth date,healthcare unit,field,field,34.37715473228499,1.09375,5.756524229702429e-10
field:cf_e7551706658b4a,field:cf_b87e8363f020f7,gender,healthcare unit,field,field,35.516304772247004,0.39375,1.0226625689319399e-10
field:cf_19e1b0f55ef007,field:cf_b87e8363f020f7,race,healthcare unit,field,field,42.175761461582425,0.1846590909090909,7.722181506271598e-13
field:cf_4122372d727029,field:cf_b87e8363f020f7,ethnic group,healthcare unit,field,field,46.175761461582425,0.1846590909090909,6.466803879435857e-14
field:cf_7ab0248b87b82e,field:cf_b87e8363f020f7,educational level,healthcare unit,field,field,37.384118640875705,0.39375,3.212180796610517e-11
field:cf_eee397355aecbe,field:cf_b87e8363f020f7,nationality,healthcare unit,field,field,38.71800114724058,0.39375,1.4048674102664914e-11
schema:root,field:cf_8b431261fa7dca,EHR Schema,State,root,field,27.75156193600599,0.02,5.727852019217566e-10
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field:cf_8b431261fa7dca,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,State,composition_family,field,22.637068676711227,0.02,1.3650024581331992e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,field:cf_8b431261fa7dca,HCPA,State,canonical_group,field,9.838481445366034,0.02,3.813414697898337e-05
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,field:cf_8b431261fa7dca,components / General data,State,canonical_subgroup,field,6.086200640238045,0.02,0.0003905375900938274
field:cf_5cd62eaa6e16a8,field:cf_8b431261fa7dca,issue date,State,field,field,8.890756302521009,0.5096153846153846,0.001954421206294952
field:cf_775d9002cb4e7b,field:cf_8b431261fa7dca,reason for encounter,State,field,field,4.705882352941177,0.425,0.021827023576586387
field:cf_b87e8363f020f7,field:cf_8b431261fa7dca,healthcare unit,State,field,field,2.3529411764705883,0.425,0.09387577306763845
field:cf_8b431261fa7dca,field:cf_8b431261fa7dca,State,State,field,field,0.0,0.425,0.425
field:cf_16800b2d3f5ef6,field:cf_8b431261fa7dca,patient age,State,field,field,6.890756302521009,0.49038461538461536,0.006498866717939963
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,field:cf_8b431261fa7dca,Patient discharge,State,canonical_group,field,27.77661490564669,0.02,5.639569616762343e-10
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,field:cf_8b431261fa7dca,Components,State,canonical_subgroup,field,28.77661490564669,0.02,3.0337751057652303e-10
field:cf_469c691048a0ce,field:cf_8b431261fa7dca,date of discharge,State,field,field,30.7399946009969,0.4168269230769231,2.0919396421170436e-09
field:cf_49533263f29569,field:cf_8b431261fa7dca,reason for discharge,State,field,field,30.81462723331618,0.39375,1.886766597581993e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation,field:cf_8b431261fa7dca,Bariatric surgery evaluation,State,canonical_group,field,28.28746434361916,0.02,4.1085949221613243e-10
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,field:cf_8b431261fa7dca,Components,State,canonical_subgroup,field,29.28746434361916,0.02,2.2101957847064073e-10
field:cf_505d09ec39545c,field:cf_8b431261fa7dca,duration of follow-up (months),State,field,field,31.84936744997971,0.5584935897435898,1.408961045191345e-09
field:cf_ac2de786b38da7,field:cf_8b431261fa7dca,Baros score,State,field,field,32.248739183676236,0.37259615384615385,7.338094458268376e-10
field:cf_8f20b6e7578a41,field:cf_8b431261fa7dca,Baros table,State,field,field,32.964302914426014,0.37259615384615385,4.708783927808538e-10
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,field:cf_8b431261fa7dca,Problem/Diagnosis,State,canonical_group,field,32.631772982777406,0.02,2.7792881636862643e-11
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_8b431261fa7dca,structure,State,canonical_subgroup,field,37.27508629807615,0.02,1.5619353732400974e-12
field:cf_bd9db9ae67063d,field:cf_8b431261fa7dca,Problem,State,field,field,41.04876355163953,0.425,3.574510735104649e-12
field:cf_4e7e8ca2916a1e,field:cf_8b431261fa7dca,Secondary Diagnosis,State,field,field,40.57609857427708,0.425,4.791677675131847e-12
field:cf_0a229c157b8d2a,field:cf_8b431261fa7dca,Associated causes,State,field,field,40.84234980732183,0.425,4.062525525937236e-12
field:cf_af0c9a7d79fe64,field:cf_8b431261fa7dca,Invaded regional linphonodes,State,field,field,43.86521147455284,0.23173076923076924,3.399752863136674e-13
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,field:cf_8b431261fa7dca,openEHR-EHR-COMPOSITION.hospitalisation.v1,State,composition_family,field,30.15324528797521,0.02,1.2921363275453788e-10
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,field:cf_8b431261fa7dca,Patient discharge,State,canonical_group,field,38.27922896778274,0.02,8.380791104959809e-13
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_8b431261fa7dca,Components,State,canonical_subgroup,field,39.27922896778274,0.02,4.508399957556051e-13
field:cf_79ed78f34fef6f,field:cf_8b431261fa7dca,date of discharge,State,field,field,41.723248070865694,0.8854166666666666,4.9018715571298664e-12
field:cf_be52992cb12705,field:cf_8b431261fa7dca,hospital infection,State,field,field,47.76256136610997,0.13541666666666666,1.7730675515984476e-14
field:cf_1285e1e2c004f2,field:cf_8b431261fa7dca,claim reason,State,field,field,42.54223383136053,0.39375,1.3119358011248075e-12
field:cf_80f721f9446bd3,field:cf_8b431261fa7dca,death indicator,State,field,field,43.98303380705485,0.39375,5.3698118213023e-13
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,field:cf_8b431261fa7dca,Authorization for hospital admission,State,canonical_group,field,34.67484669191741,0.02,7.830874832215192e-12
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,field:cf_8b431261fa7dca,Components,State,canonical_subgroup,field,35.67484669191741,0.02,4.212575557490288e-12
field:cf_ba8421601b1980,field:cf_8b431261fa7dca,Issue date,State,field,field,37.362723469733304,0.9270833333333334,7.664063725720228e-11
field:cf_ba09c313b94cba,field:cf_8b431261fa7dca,ICU - Total,State,field,field,38.12859543333465,0.39375,2.024604698807799e-11
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,field:cf_8b431261fa7dca,Patient admission,State,canonical_group,field,37.00745860931894,0.02,1.843848278400907e-12
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_8b431261fa7dca,Tree,State,canonical_subgroup,field,40.70394328041131,0.02,1.8638037756381334e-13
field:cf_3db72fcc22b158,field:cf_8b431261fa7dca,Patient class,State,field,field,49.25087871533377,0.13541666666666666,7.046559355459532e-15
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_8b431261fa7dca,Tree / Assigned patient location / Facility,State,canonical_subgroup,field,39.32353090432033,0.02,4.386252041373427e-13
field:cf_9449e602105d68,field:cf_8b431261fa7dca,Universal ID,State,field,field,40.32353090432033,0.7395833333333334,9.751980049933715e-12
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_8b431261fa7dca,Tree / Assigned patient location / Address,State,canonical_subgroup,field,40.36646309728771,0.02,2.297581742898401e-13
field:cf_1d8359b2d21168,field:cf_8b431261fa7dca,State/province,State,field,field,41.36646309728771,0.4875,3.3671130405031438e-12
field:cf_10f7d6c8e1d5c5,field:cf_8b431261fa7dca,Admission type,State,field,field,45.47135115627865,0.39375,2.1340809994713818e-13
field:cf_2a67f6f1c22886,field:cf_8b431261fa7dca,Hospital service,State,field,field,43.62997975968493,0.59375,1.0078742873116885e-12
field:cf_22f759c45e42f4,field:cf_8b431261fa7dca,Admit date/time,State,field,field,43.284636178547515,0.9583333333333334,2.0151502863677365e-12
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,field:cf_8b431261fa7dca,Problem/Diagnosis,State,canonical_group,field,33.395083359974244,0.02,1.731420906824534e-11
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_8b431261fa7dca,structure,State,canonical_subgroup,field,34.395083359974244,0.02,9.314082459613841e-12
field:cf_2db2fd852fb674,field:cf_8b431261fa7dca,Problem,State,field,field,36.43427248624319,0.9583333333333334,1.4088152171839295e-10
field:cf_49398dcbba5447,field:cf_8b431261fa7dca,Secondary Diagnosis,State,field,field,36.35737210484435,1.0815217391304348,1.6675508576200498e-10
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,field:cf_8b431261fa7dca,Procedure undertaken,State,canonical_group,field,35.11812497379636,0.02,5.949110408772012e-12
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_8b431261fa7dca,Procedure list,State,canonical_subgroup,field,36.11812497379636,0.02,3.2002908530354923e-12
field:cf_18704e514938d4,field:cf_8b431261fa7dca,Procedure,State,field,field,37.11812497379636,0.6770833333333334,6.513938875301205e-11
family:openEHR-EHR-COMPOSITION.demographic_data.v1,field:cf_8b431261fa7dca,openEHR-EHR-COMPOSITION.demographic_data.v1,State,composition_family,field,30.328200272164114,0.02,1.1593097979564365e-10
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,field:cf_8b431261fa7dca,Demographic data,State,canonical_group,field,31.328200272164114,0.02,6.236442572596703e-11
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_8b431261fa7dca,components,State,canonical_subgroup,field,32.32820027216411,0.02,3.354859592307027e-11
field:cf_7f3b6795a0e812,field:cf_8b431261fa7dca,birth date,State,field,field,35.31290903620358,1.09375,3.222528151770724e-10
field:cf_e7551706658b4a,field:cf_8b431261fa7dca,gender,State,field,field,36.45205907616559,0.39375,5.724911051604662e-11
field:cf_19e1b0f55ef007,field:cf_8b431261fa7dca,race,State,field,field,43.11151576550101,0.1846590909090909,4.322911935060136e-13
field:cf_4122372d727029,field:cf_8b431261fa7dca,ethnic group,State,field,field,47.11151576550101,0.1846590909090909,3.620145893929371e-14
field:cf_7ab0248b87b82e,field:cf_8b431261fa7dca,educational level,State,field,field,38.31987294479429,0.39375,1.798193255618387e-11
field:cf_eee397355aecbe,field:cf_8b431261fa7dca,nationality,State,field,field,39.653755451159164,0.39375,7.864510941740664e-12
schema:root,field:cf_16800b2d3f5ef6,EHR Schema,patient age,root,field,26.038597418217407,0.02,1.656643392792749e-09
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field:cf_16800b2d3f5ef6,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,patient age,composition_family,field,20.924104158922642,0.02,3.9479412104663995e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,field:cf_16800b2d3f5ef6,HCPA,patient age,canonical_group,field,8.125516927577449,0.02,0.00011029384561710452
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,field:cf_16800b2d3f5ef6,components / General data,patient age,canonical_subgroup,field,4.37323612244946,0.02,0.0011295360216979208
field:cf_5cd62eaa6e16a8,field:cf_16800b2d3f5ef6,issue date,patient age,field,field,2.0,0.5096153846153846,0.14010091705029998
field:cf_775d9002cb4e7b,field:cf_16800b2d3f5ef6,reason for encounter,patient age,field,field,2.184873949579832,0.425,0.10418561060665424
field:cf_b87e8363f020f7,field:cf_16800b2d3f5ef6,healthcare unit,patient age,field,field,4.53781512605042,0.425,0.024224160342349536
field:cf_8b431261fa7dca,field:cf_16800b2d3f5ef6,State,patient age,field,field,6.890756302521009,0.425,0.0056323511555479685
field:cf_16800b2d3f5ef6,field:cf_16800b2d3f5ef6,patient age,patient age,field,field,0.0,0.49038461538461536,0.49038461538461536
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,field:cf_16800b2d3f5ef6,Patient discharge,patient age,canonical_group,field,26.063650387858104,0.02,1.63110983182842e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,field:cf_16800b2d3f5ef6,Components,patient age,canonical_subgroup,field,27.063650387858104,0.02,8.774464611380857e-10
field:cf_469c691048a0ce,field:cf_16800b2d3f5ef6,date of discharge,patient age,field,field,29.027030083208317,0.4168269230769231,6.050432124655032e-09
field:cf_49533263f29569,field:cf_16800b2d3f5ef6,reason for discharge,patient age,field,field,29.101662715527596,0.39375,5.457018454979639e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation,field:cf_16800b2d3f5ef6,Bariatric surgery evaluation,patient age,canonical_group,field,26.574499825830575,0.02,1.188312234433415e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,field:cf_16800b2d3f5ef6,Components,patient age,canonical_subgroup,field,27.574499825830575,0.02,6.39245956639156e-10
field:cf_505d09ec39545c,field:cf_16800b2d3f5ef6,duration of follow-up (months),patient age,field,field,30.136402932191125,0.5584935897435898,4.075080847737152e-09
field:cf_ac2de786b38da7,field:cf_16800b2d3f5ef6,Baros score,patient age,field,field,30.53577466588765,0.37259615384615385,2.1223672782035323e-09
field:cf_8f20b6e7578a41,field:cf_16800b2d3f5ef6,Baros table,patient age,field,field,31.25133839663743,0.37259615384615385,1.3619024646447308e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,field:cf_16800b2d3f5ef6,Problem/Diagnosis,patient age,canonical_group,field,30.91880846498882,0.02,8.038422357264207e-11
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_16800b2d3f5ef6,structure,patient age,canonical_subgroup,field,35.56212178028756,0.02,4.517522288225857e-12
field:cf_bd9db9ae67063d,field:cf_16800b2d3f5ef6,Problem,patient age,field,field,39.33579903385095,0.425,1.03384123261389e-11
field:cf_4e7e8ca2916a1e,field:cf_16800b2d3f5ef6,Secondary Diagnosis,patient age,field,field,38.8631340564885,0.425,1.3858774867553317e-11
field:cf_0a229c157b8d2a,field:cf_16800b2d3f5ef6,Associated causes,patient age,field,field,39.129385289533246,0.425,1.1749877699380815e-11
field:cf_af0c9a7d79fe64,field:cf_16800b2d3f5ef6,Invaded regional linphonodes,patient age,field,field,42.152246956764245,0.23173076923076924,9.832967225666885e-13
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,field:cf_16800b2d3f5ef6,openEHR-EHR-COMPOSITION.hospitalisation.v1,patient age,composition_family,field,28.440280770186625,0.02,3.7371934582694446e-10
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,field:cf_16800b2d3f5ef6,Patient discharge,patient age,canonical_group,field,36.56626444999416,0.02,2.423942197498406e-12
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_16800b2d3f5ef6,Components,patient age,canonical_subgroup,field,37.56626444999416,0.02,1.303946222195278e-12
field:cf_79ed78f34fef6f,field:cf_16800b2d3f5ef6,date of discharge,patient age,field,field,40.01028355307711,0.8854166666666666,1.4177484160191628e-11
field:cf_be52992cb12705,field:cf_16800b2d3f5ef6,hospital infection,patient age,field,field,46.049596848321386,0.13541666666666666,5.12817131880448e-14
field:cf_1285e1e2c004f2,field:cf_16800b2d3f5ef6,claim reason,patient age,field,field,40.82926931357194,0.39375,3.794458672133359e-12
field:cf_80f721f9446bd3,field:cf_16800b2d3f5ef6,death indicator,patient age,field,field,42.27006928926627,0.39375,1.5530888794707391e-12
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,field:cf_16800b2d3f5ef6,Authorization for hospital admission,patient age,canonical_group,field,32.961882174128824,0.02,2.2648921457905275e-11
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,field:cf_16800b2d3f5ef6,Components,patient age,canonical_subgroup,field,33.961882174128824,0.02,1.2183861315798838e-11
field:cf_ba8421601b1980,field:cf_16800b2d3f5ef6,Issue date,patient age,field,field,35.64975895194472,0.9270833333333334,2.2166460464687993e-10
field:cf_ba09c313b94cba,field:cf_16800b2d3f5ef6,ICU - Total,patient age,field,field,36.41563091554606,0.39375,5.855682000938393e-11
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,field:cf_16800b2d3f5ef6,Patient admission,patient age,canonical_group,field,35.29449409153035,0.02,5.332887542270007e-12
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_16800b2d3f5ef6,Tree,patient age,canonical_subgroup,field,38.990978762622724,0.02,5.390604017027068e-13
field:cf_3db72fcc22b158,field:cf_16800b2d3f5ef6,Patient class,patient age,field,field,47.537914197545184,0.13541666666666666,2.038047763625465e-14
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_16800b2d3f5ef6,Tree / Assigned patient location / Facility,patient age,canonical_subgroup,field,37.610566386531744,0.02,1.2686178761401736e-12
field:cf_9449e602105d68,field:cf_16800b2d3f5ef6,Universal ID,patient age,field,field,38.610566386531744,0.7395833333333334,2.8205256110258707e-11
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_16800b2d3f5ef6,Tree / Assigned patient location / Address,patient age,canonical_subgroup,field,38.65349857949913,0.02,6.645202426674821e-13
field:cf_1d8359b2d21168,field:cf_16800b2d3f5ef6,State/province,patient age,field,field,39.65349857949913,0.4875,9.738564391364627e-12
field:cf_10f7d6c8e1d5c5,field:cf_16800b2d3f5ef6,Admission type,patient age,field,field,43.758386638490066,0.39375,6.172315862206477e-13
field:cf_2a67f6f1c22886,field:cf_16800b2d3f5ef6,Hospital service,patient age,field,field,41.917015241896344,0.59375,2.9150338961946357e-12
field:cf_22f759c45e42f4,field:cf_16800b2d3f5ef6,Admit date/time,patient age,field,field,41.57167166075893,0.9583333333333334,5.8283373875492595e-12
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,field:cf_16800b2d3f5ef6,Problem/Diagnosis,patient age,canonical_group,field,31.68211884218566,0.02,5.007718418371281e-11
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_16800b2d3f5ef6,structure,patient age,canonical_subgroup,field,32.68211884218566,0.02,2.6938742682032287e-11
field:cf_2db2fd852fb674,field:cf_16800b2d3f5ef6,Problem,patient age,field,field,34.721307968454596,0.9583333333333334,4.074659075309793e-10
field:cf_49398dcbba5447,field:cf_16800b2d3f5ef6,Secondary Diagnosis,patient age,field,field,34.64440758705577,1.0815217391304348,4.822989667249652e-10
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,field:cf_16800b2d3f5ef6,Procedure undertaken,patient age,canonical_group,field,33.40516045600778,0.02,1.720637058817209e-11
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_16800b2d3f5ef6,Procedure list,patient age,canonical_subgroup,field,34.40516045600778,0.02,9.256071349099773e-12
field:cf_18704e514938d4,field:cf_16800b2d3f5ef6,Procedure,patient age,field,field,35.40516045600778,0.6770833333333334,1.884000103811634e-10
family:openEHR-EHR-COMPOSITION.demographic_data.v1,field:cf_16800b2d3f5ef6,openEHR-EHR-COMPOSITION.demographic_data.v1,patient age,composition_family,field,28.61523575437553,0.02,3.353024677559284e-10
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,field:cf_16800b2d3f5ef6,Demographic data,patient age,canonical_group,field,29.61523575437553,0.02,1.8037409744106917e-10
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_16800b2d3f5ef6,components,patient age,canonical_subgroup,field,30.61523575437553,0.02,9.703124240458288e-11
field:cf_7f3b6795a0e812,field:cf_16800b2d3f5ef6,birth date,patient age,field,field,33.59994451841499,1.09375,9.320387385721702e-10
field:cf_e7551706658b4a,field:cf_16800b2d3f5ef6,gender,patient age,field,field,34.73909455837701,0.39375,1.6557927886661021e-10
field:cf_19e1b0f55ef007,field:cf_16800b2d3f5ef6,race,patient age,field,field,41.39855124771243,0.1846590909090909,1.2502982742596265e-12
field:cf_4122372d727029,field:cf_16800b2d3f5ef6,ethnic group,patient age,field,field,45.39855124771243,0.1846590909090909,1.0470401043885714e-13
field:cf_7ab0248b87b82e,field:cf_16800b2d3f5ef6,educational level,patient age,field,field,36.606908427005706,0.39375,5.200841372804189e-11
field:cf_eee397355aecbe,field:cf_16800b2d3f5ef6,nationality,patient age,field,field,37.940790933370586,0.39375,2.2746205812350307e-11
schema:root,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,EHR Schema,Patient discharge,root,canonical_group,10.254039488230225,0.02,2.7739004252637325e-05
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Patient discharge,composition_family,canonical_group,5.139546228935461,0.02,0.0006610472628130047
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,HCPA,Patient discharge,canonical_group,canonical_group,17.938133460280653,0.02,2.809865467229104e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,components / General data,Patient discharge,canonical_subgroup,canonical_group,21.69041426540864,0.02,2.3104847307148793e-08
field:cf_5cd62eaa6e16a8,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,issue date,Patient discharge,field,canonical_group,26.583013898189527,0.5096153846153846,3.0119695851287236e-08
field:cf_775d9002cb4e7b,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,reason for encounter,Patient discharge,field,canonical_group,26.486991116492725,0.425,2.6659519868783778e-08
field:cf_b87e8363f020f7,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,healthcare unit,Patient discharge,field,canonical_group,26.8408606017281,0.425,2.140762622758265e-08
field:cf_8b431261fa7dca,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,State,Patient discharge,field,canonical_group,27.776614905646685,0.425,1.1984085435619981e-08
field:cf_16800b2d3f5ef6,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,patient age,Patient discharge,field,canonical_group,26.0636503878581,0.49038461538461536,3.999355837656236e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Patient discharge,Patient discharge,canonical_group,canonical_group,0.0,0.02,0.02
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Components,Patient discharge,canonical_subgroup,canonical_group,1.0,0.02,0.008607111001514792
field:cf_469c691048a0ce,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,date of discharge,Patient discharge,field,canonical_group,2.963379695350213,0.4168269230769231,0.05642186397147796
field:cf_49533263f29569,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,reason for discharge,Patient discharge,field,canonical_group,3.038012327669491,0.39375,0.05088812610624238
