source,target,edge_type,weight,relation_strength,relative_queriability
field:cf_2db2fd852fb674,field:cf_49398dcbba5447,sibling_context,1.019927536231884,0.5,1.019927536231884
field:cf_2db2fd852fb674,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,cartesian,0.12424397381941185,,0.12424397381941185
field:cf_2db2fd852fb674,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,cartesian,0.23096060696332746,,0.23096060696332746
field:cf_49398dcbba5447,field:cf_2db2fd852fb674,sibling_context,1.019927536231884,0.5,1.019927536231884
field:cf_49398dcbba5447,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,cartesian,0.14596739709068926,,0.14596739709068926
field:cf_49398dcbba5447,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,cartesian,0.2713428876472024,,0.2713428876472024
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,group_to_subgroup,1.0,1.0,1.0
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_18704e514938d4,subgroup_to_field,1.0,1.0,1.0
field:cf_18704e514938d4,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,cartesian,0.16654664626179735,,0.16654664626179735
field:cf_18704e514938d4,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,cartesian,0.3095982310115184,,0.3095982310115184
family:openEHR-EHR-COMPOSITION.demographic_data.v1,group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,family_to_group,1.0,6.0,1.0
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,group_to_subgroup,1.0,6.0,1.0
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_7f3b6795a0e812,subgroup_to_field,0.33504106398863964,1.0,0.33504106398863964
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_e7551706658b4a,subgroup_to_field,0.24249132851727984,1.0,0.24249132851727984
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_19e1b0f55ef007,subgroup_to_field,0.06619356132356874,1.0,0.06619356132356874
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_4122372d727029,subgroup_to_field,0.0528673183335504,1.0,0.0528673183335504
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_7ab0248b87b82e,subgroup_to_field,0.16689830280081502,1.0,0.16689830280081502
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_eee397355aecbe,subgroup_to_field,0.13650842503614635,1.0,0.13650842503614635
field:cf_7f3b6795a0e812,field:cf_e7551706658b4a,sibling_context,0.74375,0.5,0.74375
field:cf_7f3b6795a0e812,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,cartesian,0.06498219742139176,,0.06498219742139176
field:cf_7f3b6795a0e812,field:cf_7ab0248b87b82e,cartesian,0.09349028464006147,,0.09349028464006147
field:cf_e7551706658b4a,field:cf_7f3b6795a0e812,sibling_context,0.74375,0.5,0.74375
field:cf_e7551706658b4a,field:cf_7ab0248b87b82e,sibling_context,0.39375,0.5,0.39375
field:cf_19e1b0f55ef007,field:cf_eee397355aecbe,sibling_context,0.28920454545454544,0.5,0.28920454545454544
field:cf_19e1b0f55ef007,field:cf_4122372d727029,sibling_context,0.1846590909090909,0.5,0.1846590909090909
field:cf_4122372d727029,field:cf_19e1b0f55ef007,sibling_context,0.1846590909090909,0.5,0.1846590909090909
field:cf_7ab0248b87b82e,field:cf_e7551706658b4a,sibling_context,0.39375,0.5,0.39375
field:cf_7ab0248b87b82e,field:cf_eee397355aecbe,sibling_context,0.39375,0.5,0.39375
field:cf_eee397355aecbe,field:cf_7ab0248b87b82e,sibling_context,0.39375,0.5,0.39375
field:cf_eee397355aecbe,field:cf_19e1b0f55ef007,sibling_context,0.28920454545454544,0.5,0.28920454545454544
