node_id,node_type,label,layer,base_queriability,upward_queriability,normalized_upward_queriability,raw_cartesian_queriability,cartesian_queriability,normalized_cartesian_queriability,queriability,normalized_queriability,field_id,canonical_path,record_family,form_group,nested_subgroup,kind,dv_type,operators,coverage,effective_diversity,local_utility,specificity,aqf_visual_weight,operator_count,weighted_operator_burden,depth
field:cf_22f759c45e42f4,field,Admit date/time,4,0.9583333333333334,0.9583333333333334,0.04571847483404865,1.2679715276568164,0.7986177721078063,0.7986177721078063,0.7986177721078063,0.7986177721078063,cf_22f759c45e42f4,Patient admission / Tree / Admit date/time,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree,temporal,DV_DATE_TIME,after;before;between;equals;is_known;is_unknown,1.0,0.8333333333333334,0.8333333333333334,0.5,0.9583333333333334,6.0,6.0,4.0
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,canonical_group,Problem/Diagnosis,2,0.0,2.039855072463768,0.09731380465621697,0.3054369870850385,0.19237609112244564,0.19237609112244564,0.19237609112244564,0.19237609112244564,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,canonical_subgroup,structure,3,0.0,2.039855072463768,0.09731380465621697,0.5345179204242733,0.33666017055587,0.33666017055587,0.33666017055587,0.33666017055587,,,,,,,,,,,,,,,,
field:cf_2db2fd852fb674,field,Problem,4,0.9583333333333334,0.9583333333333334,0.04571847483404865,1.5262406077796273,0.9612856813416774,0.9612856813416774,0.9612856813416774,0.9612856813416774,cf_2db2fd852fb674,Problem/Diagnosis / structure / Problem,openEHR-EHR-COMPOSITION.hospitalisation.v1,Problem/Diagnosis,structure,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.8333333333333334,0.8333333333333334,0.5,0.9583333333333334,6.0,5.5,4.0
field:cf_49398dcbba5447,field,Secondary Diagnosis,4,1.0815217391304348,1.0815217391304348,0.05159532982216833,1.5861199191522197,0.999,0.999,0.999,0.999,cf_49398dcbba5447,Problem/Diagnosis / structure / Secondary Diagnosis,openEHR-EHR-COMPOSITION.hospitalisation.v1,Problem/Diagnosis,structure,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.9565217391304348,0.9565217391304348,0.5,1.0815217391304348,6.0,5.5,4.0
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,canonical_group,Procedure undertaken,2,0.0,0.6770833333333334,0.03230109635014307,0.1988376841447626,0.12523570510783963,0.12523570510783963,0.12523570510783963,0.12523570510783963,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,canonical_subgroup,Procedure list,3,0.0,0.6770833333333334,0.03230109635014307,0.34017873632067647,0.2142577956942873,0.2142577956942873,0.2142577956942873,0.2142577956942873,,,,,,,,,,,,,,,,
field:cf_18704e514938d4,field,Procedure,4,0.6770833333333334,0.6770833333333334,0.03230109635014307,0.6923092428624414,0.43604328100819,0.43604328100819,0.43604328100819,0.43604328100819,cf_18704e514938d4,Procedure undertaken / Procedure list / Procedure,openEHR-EHR-COMPOSITION.hospitalisation.v1,Procedure undertaken,Procedure list,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.5833333333333334,0.5833333333333334,0.375,0.6770833333333334,6.0,5.5,3.0
family:openEHR-EHR-COMPOSITION.demographic_data.v1,composition_family,openEHR-EHR-COMPOSITION.demographic_data.v1,1,0.0,2.644318181818182,0.12615046356383147,0.09381636847758139,0.05908919683651566,0.05908919683651566,0.05908919683651566,0.05908919683651566,,,,,,,,,,,,,,,,
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,canonical_group,Demographic data,2,0.0,2.644318181818182,0.12615046356383147,0.1400709957247081,0.08822215964841826,0.08822215964841826,0.08822215964841826,0.08822215964841826,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,canonical_subgroup,components,3,0.0,2.644318181818182,0.12615046356383147,0.2193111923406125,0.13813071666446025,0.13813071666446025,0.13813071666446025,0.13813071666446025,,,,,,,,,,,,,,,,
field:cf_7f3b6795a0e812,field,birth date,4,1.09375,1.09375,0.052178694104077265,1.302548413091116,0.8203956390469771,0.8203956390469771,0.8203956390469771,0.8203956390469771,cf_7f3b6795a0e812,Demographic data / components / birth date,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,temporal,DV_DATE,after;before;between;equals;is_known;is_unknown,1.0,1.0,1.0,0.375,1.09375,6.0,6.0,3.0
field:cf_e7551706658b4a,field,gender,4,0.39375,0.39375,0.018784329877467816,0.9422440405656418,0.5934619351027389,0.5934619351027389,0.5934619351027389,0.5934619351027389,cf_e7551706658b4a,Demographic data / components / gender,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
field:cf_19e1b0f55ef007,field,race,4,0.1846590909090909,0.1846590909090909,0.008809389913675383,0.25646317171147315,0.16153047789520483,0.16153047789520483,0.16153047789520483,0.16153047789520483,cf_19e1b0f55ef007,Demographic data / components / race,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,null,NULL_FLAVOUR,equals;is_known;is_unknown,1.0,0.09090909090909091,0.09090909090909091,0.375,0.1846590909090909,3.0,2.0,3.0
field:cf_4122372d727029,field,ethnic group,4,0.1846590909090909,0.1846590909090909,0.008809389913675383,0.20413269592416494,0.1285707094185164,0.1285707094185164,0.1285707094185164,0.1285707094185164,cf_4122372d727029,Demographic data / components / ethnic group,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,null,NULL_FLAVOUR,equals;is_known;is_unknown,1.0,0.09090909090909091,0.09090909090909091,0.375,0.1846590909090909,3.0,2.0,3.0
field:cf_7ab0248b87b82e,field,educational level,4,0.39375,0.39375,0.018784329877467816,0.6475953765587813,0.40788074934965557,0.40788074934965557,0.40788074934965557,0.40788074934965557,cf_7ab0248b87b82e,Demographic data / components / educational level,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
field:cf_eee397355aecbe,field,nationality,4,0.39375,0.39375,0.018784329877467816,0.5292554696840914,0.3333456744538025,0.3333456744538025,0.3333456744538025,0.3333456744538025,cf_eee397355aecbe,Demographic data / components / nationality,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
