node_id,node_type,label,layer,base_queriability,upward_queriability,normalized_upward_queriability,raw_cartesian_queriability,cartesian_queriability,normalized_cartesian_queriability,queriability,normalized_queriability,field_id,canonical_path,record_family,form_group,nested_subgroup,kind,dv_type,operators,coverage,effective_diversity,local_utility,specificity,aqf_visual_weight,operator_count,weighted_operator_burden,depth
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,canonical_group,Authorization for hospital admission,2,0.0,1.3208333333333333,0.059815438455580724,0.21594236961713167,0.13607353611036066,0.13607353611036066,0.13607353611036066,0.13607353611036066,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,canonical_subgroup,Components,3,0.0,1.3208333333333333,0.059815438455580724,0.3742052805243865,0.23580104192800838,0.23580104192800838,0.23580104192800838,0.23580104192800838,,,,,,,,,,,,,,,,
field:cf_ba8421601b1980,field,Issue date,4,0.9270833333333334,0.9270833333333334,0.0419840222598319,1.0825672841774197,0.6821669999110935,0.6821669999110935,0.6821669999110935,0.6821669999110935,cf_ba8421601b1980,Authorization for hospital admission / Components / Issue date,openEHR-EHR-COMPOSITION.hospitalisation.v1,Authorization for hospital admission,Components,temporal,DV_DATE,after;before;between;equals;is_known;is_unknown,1.0,0.8333333333333334,0.8333333333333334,0.375,0.9270833333333334,6.0,6.0,3.0
field:cf_ba09c313b94cba,field,ICU - Total,4,0.39375,0.39375,0.01783141619574883,0.7446728952088651,0.4692468378311773,0.4692468378311773,0.4692468378311773,0.4692468378311773,cf_ba09c313b94cba,Authorization for hospital admission / Components / ICU - Total,openEHR-EHR-COMPOSITION.hospitalisation.v1,Authorization for hospital admission,Components,numeric,DV_COUNT,<;>;between;equals;is_known;is_unknown,1.0,0.3,0.3,0.375,0.39375,6.0,6.0,3.0
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,canonical_group,Patient admission,2,0.0,3.308333333333333,0.1498216344912653,0.14245330220332414,0.08976526744507077,0.08976526744507077,0.08976526744507077,0.08976526744507077,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,canonical_subgroup,Tree,3,0.0,2.08125,0.09425177132038666,0.23196892920530685,0.14617248352264003,0.14617248352264003,0.14617248352264003,0.14617248352264003,,,,,,,,,,,,,,,,
field:cf_3db72fcc22b158,field,Patient class,4,0.13541666666666666,0.13541666666666666,0.006132497633458592,0.19943951080643793,0.1256744543633066,0.1256744543633066,0.1256744543633066,0.1256744543633066,cf_3db72fcc22b158,Patient admission / Tree / Patient class,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree,null,NULL_FLAVOUR,equals;is_known;is_unknown,1.0,0.041666666666666664,0.041666666666666664,0.375,0.13541666666666666,3.0,2.0,3.0
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,canonical_subgroup,Tree / Assigned patient location / Facility,3,0.0,0.7395833333333334,0.033492871690427695,0.37022574503729583,0.23329338459904048,0.23329338459904048,0.23329338459904048,0.23329338459904048,,,,,,,,,,,,,,,,
field:cf_9449e602105d68,field,Universal ID,4,0.7395833333333334,0.7395833333333334,0.033492871690427695,0.7558054776593555,0.47626190329871015,0.47626190329871015,0.47626190329871015,0.47626190329871015,cf_9449e602105d68,Patient admission / Tree / Assigned patient location / Facility / Universal ID,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree / Assigned patient location / Facility,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.5833333333333334,0.5833333333333334,0.625,0.7395833333333334,6.0,5.5,5.0
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,canonical_subgroup,Tree / Assigned patient location / Address,3,0.0,0.4875,0.02207699148045093,0.25527491673452624,0.16085847655526092,0.16085847655526092,0.16085847655526092,0.16085847655526092,,,,,,,,,,,,,,,,
field:cf_1d8359b2d21168,field,State/province,4,0.4875,0.4875,0.02207699148045093,0.5039317231793874,0.3175466290046978,0.3175466290046978,0.3175466290046978,0.3175466290046978,cf_1d8359b2d21168,Patient admission / Tree / Assigned patient location / Address / State/province,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree / Assigned patient location / Address,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.75,0.4875,6.0,5.5,6.0
field:cf_10f7d6c8e1d5c5,field,Admission type,4,0.39375,0.39375,0.01783141619574883,0.6859111510267529,0.4322188181190232,0.4322188181190232,0.4322188181190232,0.4322188181190232,cf_10f7d6c8e1d5c5,Patient admission / Tree / Admission type,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
field:cf_2a67f6f1c22886,field,Hospital service,4,0.59375,0.59375,0.02688864346977998,1.1175589391017933,0.7042165783627663,0.7042165783627663,0.7042165783627663,0.7042165783627663,cf_2a67f6f1c22886,Patient admission / Tree / Hospital service,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree,text,DV_TEXT,contains;equals;is_known;is_unknown,1.0,0.5,0.5,0.375,0.59375,4.0,3.25,3.0
field:cf_22f759c45e42f4,field,Admit date/time,4,0.9583333333333334,0.9583333333333334,0.04339921402139927,1.26710862261519,0.7984535467536084,0.7984535467536084,0.7984535467536084,0.7984535467536084,cf_22f759c45e42f4,Patient admission / Tree / Admit date/time,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree,temporal,DV_DATE_TIME,after;before;between;equals;is_known;is_unknown,1.0,0.8333333333333334,0.8333333333333334,0.5,0.9583333333333334,6.0,6.0,4.0
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,canonical_group,Problem/Diagnosis,2,0.0,2.039855072463768,0.09237715498694815,0.30118880090434036,0.18979056888445647,0.18979056888445647,0.18979056888445647,0.18979056888445647,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,canonical_subgroup,structure,3,0.0,2.039855072463768,0.09237715498694815,0.5321783109530922,0.33534588298266643,0.33534588298266643,0.33534588298266643,0.33534588298266643,,,,,,,,,,,,,,,,
field:cf_2db2fd852fb674,field,Problem,4,0.9583333333333334,0.9583333333333334,0.04339921402139927,1.525580350487539,0.961326456125235,0.961326456125235,0.961326456125235,0.961326456125235,cf_2db2fd852fb674,Problem/Diagnosis / structure / Problem,openEHR-EHR-COMPOSITION.hospitalisation.v1,Problem/Diagnosis,structure,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.8333333333333334,0.8333333333333334,0.5,0.9583333333333334,6.0,5.5,4.0
field:cf_49398dcbba5447,field,Secondary Diagnosis,4,1.0815217391304348,1.0815217391304348,0.04897794096554889,1.5853665114762097,0.999,0.999,0.999,0.999,cf_49398dcbba5447,Problem/Diagnosis / structure / Secondary Diagnosis,openEHR-EHR-COMPOSITION.hospitalisation.v1,Problem/Diagnosis,structure,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.9565217391304348,0.9565217391304348,0.5,1.0815217391304348,6.0,5.5,4.0
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,canonical_group,Procedure undertaken,2,0.0,0.6770833333333334,0.030662488167292962,0.19666243361744992,0.12392451194196974,0.12392451194196974,0.12392451194196974,0.12392451194196974,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,canonical_subgroup,Procedure list,3,0.0,0.6770833333333334,0.030662488167292962,0.3390125447964293,0.21362475478069606,0.21362475478069606,0.21362475478069606,0.21362475478069606,,,,,,,,,,,,,,,,
field:cf_18704e514938d4,field,Procedure,4,0.6770833333333334,0.6770833333333334,0.030662488167292962,0.6916201608895108,0.435816283318149,0.435816283318149,0.435816283318149,0.435816283318149,cf_18704e514938d4,Procedure undertaken / Procedure list / Procedure,openEHR-EHR-COMPOSITION.hospitalisation.v1,Procedure undertaken,Procedure list,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.5833333333333334,0.5833333333333334,0.375,0.6770833333333334,6.0,5.5,3.0
family:openEHR-EHR-COMPOSITION.demographic_data.v1,composition_family,openEHR-EHR-COMPOSITION.demographic_data.v1,1,0.0,2.644318181818182,0.11975095378790052,0.06213837331774609,0.039155762718001544,0.039155762718001544,0.039155762718001544,0.039155762718001544,,,,,,,,,,,,,,,,
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,canonical_group,Demographic data,2,0.0,2.644318181818182,0.11975095378790052,0.08777076569379345,0.05530771231344725,0.05530771231344725,0.05530771231344725,0.05530771231344725,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,canonical_subgroup,components,3,0.0,2.644318181818182,0.11975095378790052,0.12558629498915203,0.07913672187848883,0.07913672187848883,0.07913672187848883,0.07913672187848883,,,,,,,,,,,,,,,,
field:cf_7f3b6795a0e812,field,birth date,4,1.09375,1.09375,0.049531711654857855,1.299635140254391,0.8189497480334659,0.8189497480334659,0.8189497480334659,0.8189497480334659,cf_7f3b6795a0e812,Demographic data / components / birth date,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,temporal,DV_DATE,after;before;between;equals;is_known;is_unknown,1.0,1.0,1.0,0.375,1.09375,6.0,6.0,3.0
field:cf_e7551706658b4a,field,gender,4,0.39375,0.39375,0.01783141619574883,0.9406317183815845,0.592727977953951,0.592727977953951,0.592727977953951,0.592727977953951,cf_e7551706658b4a,Demographic data / components / gender,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
field:cf_19e1b0f55ef007,field,race,4,0.1846590909090909,0.1846590909090909,0.00836249677289808,0.25676696859347026,0.16179867542807375,0.16179867542807375,0.16179867542807375,0.16179867542807375,cf_19e1b0f55ef007,Demographic data / components / race,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,null,NULL_FLAVOUR,equals;is_known;is_unknown,1.0,0.09090909090909091,0.09090909090909091,0.375,0.1846590909090909,3.0,2.0,3.0
field:cf_4122372d727029,field,ethnic group,4,0.1846590909090909,0.1846590909090909,0.00836249677289808,0.20507404035592194,0.129224986671885,0.129224986671885,0.129224986671885,0.129224986671885,cf_4122372d727029,Demographic data / components / ethnic group,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,null,NULL_FLAVOUR,equals;is_known;is_unknown,1.0,0.09090909090909091,0.09090909090909091,0.375,0.1846590909090909,3.0,2.0,3.0
field:cf_7ab0248b87b82e,field,educational level,4,0.39375,0.39375,0.01783141619574883,0.6474039229296138,0.4079539427160339,0.4079539427160339,0.4079539427160339,0.4079539427160339,cf_7ab0248b87b82e,Demographic data / components / educational level,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
field:cf_eee397355aecbe,field,nationality,4,0.39375,0.39375,0.01783141619574883,0.5295206026559587,0.33367115945998765,0.33367115945998765,0.33367115945998765,0.33367115945998765,cf_eee397355aecbe,Demographic data / components / nationality,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
